id,name,description,address,city,state,zip,phone,email,website,hours,eligibility,languages,categories,accessibility,source_url,search_category,search_zip
e3b8029c2aed1301,Cavity Prevention Measures * AIDS/HIV - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Cavity Prevention Measures * AIDS/HIV 1 Matching Service Providers Refine Results - Select - Disabilities Issues Older Adults Veterans Native American Community AIDS/HIV Print & Share All Results X Print & Share Print PDF HIV ALLIANCE HIV ALLIANCE DENTAL PROGRAM DENTAL PROGRAM Print & Share X Print & Share Print PDF Provides dental care to people living with HIV. Clinic services include preventative care, restorative care, dentures, and bridge work. For clients that need to travel to access services, transportation and travel lodging may be available. 2460 Willamette Street Eugene, OR 97405 Eligibility: People living with HIV who are enrolled in HIV Alliance Care Coordination services Hours: Call for information Email (541) 342-5088 Get Directions Visit Website More Details HIV ALLIANCE DENTAL PROGRAM",,,,,(541) 342-5088,,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-aids-hiv/,,,,"eligibility, hours, program, service, transportation",,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-aids-hiv/,,
987d74971e19e3b9,Cavity Prevention Measures * Native American Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Cavity Prevention Measures * Native American Community 4 Matching Service Providers Refine Results - Select - Disabilities Issues Older Adults Veterans Native American Community AIDS/HIV Print & Share All Results X Print & Share Print PDF CONFEDERATED TRIBES OF SILETZ INDIANS CONFEDERATED TRIBES OF SILETZ INDIANS HEALTH OFFICES HEALTHCARE SERVICES Print & Share X Print & Share Print PDF Offers primary care, dental, radiology, optometry, mental health, and lab services. Also offers medical care related to domestic violence and sexual assault. 200 Gwee-Shut Road Siletz, OR 97380 Eligibility: Federally recognized tribal members, children of tribal members, and the general public. Dental care for tribal members only. Hours: Monday-Thursday 7:30am-5pm, Friday 10am-5pm (541) 444-1030 Get Directions Visit Website More Details CONFEDERATED TRIBES OF THE COOS, LOWER UMPQUA, AND SIUSLAW INDIANS THREE RIVERS DENTAL CLINIC COOS BAY DENTAL CLINIC Print & Share X Print & Share Print PDF Provides pediatric and general dental services, including cleanings, fillings, crowns, bridges,",,,,,(541) 444-1030,,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-native-american-community/,,,,"eligibility, hours, mental health, program, service",,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-native-american-community/,,
812462a3a80c219c,Case/Care Management * Veterans - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Veterans 21 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues ACCESS SUPPORTIVE SERVICES FOR VETERAN FAMILIES Print & Share X Print & Share Print PDF Provides a short-term housing intervention program with assistance through case management. Support may include move-in costs, rental assistance, eviction prevention, benefits support, employment and education services, and legal aid around housing barriers. Must be willing to work with a caseworker. May require clients to be alcohol-and drug-free. Assistance depends on the availability of funding and eligibility. 3630 Aviation Way Medford, OR 97504 Eligibility: -Veterans and veteran families who are homeless or at imminent risk of homelessness -Veteran must be present in household",,,,,(458) 488-1340,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-veterans/,,,,"eligibility, hours, housing, mental health, phone, program, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-veterans/,,
99728a755bf9c890,Case/Care Management * Native American Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Native American Community 1 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues Print & Share All Results X Print & Share Print PDF NATIVE AMERICAN REHABILITATION ASSOCIATION OF THE NORTHWEST NARA NW CHILD AND FAMILY SERVICES GRESHAM CHILD AND FAMILY SERVICES Print & Share X Print & Share Print PDF Provides mental health assessment and evaluation, counseling (individual, couples, family, and group), case management, cultural groups and activities, Native parenting classes, foster parent groups, access to physical health services, Healthy Native Kids (OHP/CHIPRA) insurance assistance, and wraparound care for Native youth with multiple needs. Referrals to other resources provided. Also provides diapers. Staff receive training on cult",,,,,(503) 953-6598,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-native-american-community/,,,,"eligibility, hours, mental health, program, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-native-american-community/,,
18bbf88daa5de5bd,Case/Care Management * Refugees/Entrants/Asylees - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Refugees/Entrants/Asylees 2 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues Print & Share All Results X Print & Share Print PDF CATHOLIC COMMUNITY SERVICES OF LANE COUNTY CATHOLIC COMMUNITY SERVICES EUGENE REFUGEE AND IMMIGRANT SERVICES PROGRAM Print & Share X Print & Share Print PDF Provides social services case management for asylum seekers, refugees, and others with immigration status for help with food, transportation, health services, OHP (Oregon Health Plan), RCA (Refugee Cash Assistance), SNAP (Supplemental Nutrition Assistance Program ), TANF (Temporary Assistance for Needy Families ), WIC (Women, Infants and Children), and other services. Also provides employment and legal services. 1464 W 6th Avenue Eugene, OR 97402 E",,,,,(541) 345-3628,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-refugees-entrants-asylees/,,,,"eligibility, food, hours, program, service, transportation",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-refugees-entrants-asylees/,,
6ff7fe900bd9fa4d,Case/Care Management * Immigrants - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Immigrants 3 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues Print & Share All Results X Print & Share Print PDF CATHOLIC COMMUNITY SERVICES OF LANE COUNTY CATHOLIC COMMUNITY SERVICES EUGENE REFUGEE AND IMMIGRANT SERVICES PROGRAM Print & Share X Print & Share Print PDF Provides social services case management for asylum seekers, refugees, and others with immigration status for help with food, transportation, health services, OHP (Oregon Health Plan), RCA (Refugee Cash Assistance), SNAP (Supplemental Nutrition Assistance Program ), TANF (Temporary Assistance for Needy Families ), WIC (Women, Infants and Children), and other services. Also provides employment and legal services. 1464 W 6th Avenue Eugene, OR 97402 Eligibility: Var",,,,,(541) 345-3628,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-immigrants/,,,,"eligibility, food, hours, program, service, transportation",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-immigrants/,,
da1609ac2ed6d327,Case/Care Management * Older Adults - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Older Adults 58 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues AVANTI ELDERCARE RESOURCES INC Print & Share X Print & Share Print PDF Provides consultations and assessments for care and housing needs, evaluates financial and insurance resources, household and care management, monitoring/oversight, money management, and guardian and conservator services. Facilitates communication with health care providers, provides patient accompaniment to medical appointments, and home visits available for assessments and bill paying. ""Just in Case"" plan and estate-planning services also available. 911 Country Club Road Suite 250 Eugene, OR 97401 Eligibility: Adults age 18 and older with cognitive impairments, mental health challenges, brain",,,,,(541) 344-7712,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-older-adults/,,,,"eligibility, food, hours, housing, mental health, program, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-older-adults/,,
547d00d0e8435e22,Case/Care Management * Hard of Hearing - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Hard of Hearing 1 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues Print & Share All Results X Print & Share Print PDF OREGON STATE DEPARTMENT OF HUMAN SERVICES OREGON STATE DEPARTMENT OF HUMAN SERVICES SENIORS AND PEOPLE WITH DISABILITIES OREGON DEAF AND HARD OF HEARING SERVICES Print & Share X Print & Share Print PDF Oregon Deaf and Hard of Hearing Services (ODHHS) is a resource to improve quality of life for deaf and hard of hearing people and their families. Helps to make state services and programs welcoming and accessible, improve the user experience, and works with agencies to offer advice, resources, tools, and information. 500 Summer Street NE Salem, OR 97301 Eligibility: Deaf or hard of hearing individulas and their fa",,,,,(855) 503-7233,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-hard-of-hearing/,,,,"eligibility, hours, program, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-hard-of-hearing/,,
2a0a4d7f14044a3c,Case/Care Management * Hispanic/Latino Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Hispanic/Latino Community 1 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues Print & Share All Results X Print & Share Print PDF PLAZA DE NUESTRA COMUNIDAD EUGENE MAIN OFFICE HUMAN SERVICES Print & Share X Print & Share Print PDF Case managers provide comprehensive, wraparound human and social services. Staff intervene in crisis situations with direct assistance, classes, referrals, and advocacy. Offer assistance to women and children in distress, and a safe place for runaway teenagers. 195 W 12th Avenue Eugene, OR 97401 Eligibility: Unrestricted; primarily focus is Latino and immigrant population Hours: Monday-Friday 9am-noon and 1pm-6pm Email (541) 687-2667 Get Directions Visit Website More Details PLAZA DE NUESTRA COMUNIDAD H",,,,,(541) 687-2667,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-hispanic-latino-community/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-hispanic-latino-community/,,
be6e7c047fc8042c,Case/Care Management * Disabilities Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Disabilities Issues 38 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues BENTON COUNTY BEHAVIORAL HEALTH BARBARA ROSS BUILDING DEVELOPMENTAL DIVERSITY SERVICES Print & Share X Print & Share Print PDF Offers a range of support services to individuals experiencing intellectual and/or developmental disabilities. Services can include case management; individual and family support plans; access to brokerage services for transportation; in-home supports or residential placement; and employment and vocational services. 4185 SW Research Way Corvallis, OR 97333 Eligibility: Individuals with an intellectual or developmental disability. Applicant must be an Oregon resident and a U.S. citizen. Hours: Monday-Friday 8am-5pm (541) 766-6130 Get",,,,,(541) 766-6130,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-disabilities-issues/,,,,"eligibility, hours, mental health, phone, program, resources, service, transportation",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-disabilities-issues/,,
2864f3b90db8342a,Case/Care Management * Homeless Veterans - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Homeless Veterans 17 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues ACCESS SUPPORTIVE SERVICES FOR VETERAN FAMILIES Print & Share X Print & Share Print PDF Provides a short-term housing intervention program with assistance through case management. Support may include move-in costs, rental assistance, eviction prevention, benefits support, employment and education services, and legal aid around housing barriers. Must be willing to work with a caseworker. May require clients to be alcohol-and drug-free. Assistance depends on the availability of funding and eligibility. 3630 Aviation Way Medford, OR 97504 Eligibility: -Veterans and veteran families who are homeless or at imminent risk of homelessness -Veteran must be present in h",,,,,(458) 488-1340,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-homeless-veterans/,,,,"eligibility, food, hours, housing, mental health, phone, program, service",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-homeless-veterans/,,
33225ac22a178d96,Caregiver Training * Blindness - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Caregiver Training * Blindness 1 Matching Service Providers Print & Share All Results X Print & Share Print PDF HULL FOUNDATION AND LEARNING CENTER ORAL HULL FOUNDATION FOR THE BLIND Print & Share X Print & Share Print PDF Offers low vision equipment, classes, workshops, and activities including retreats and overnight getaways. Also provides care team training for those who work with people with vision loss and presentations for caregivers and organizations. 43233 SE Oral Hull Road Sandy, OR 97055 Eligibility: Adults with sight loss and their family members or caregivers Hours: Monday-Friday 9am-4pm Email (503) 668-6195 Get Directions Visit Website More Details HULL FOUNDATION AND LEARNING CENTER ORAL HULL FOUNDATION FOR THE BLIND",,,,,(503) 668-6195,,https://gethelp.211info.org/get-help/diverse-populations/caregiver-training-blindness/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/caregiver-training-blindness/,,
e656a0e0ecbdb020,Case/Care Management * Deafness - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Deafness 1 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues Print & Share All Results X Print & Share Print PDF OREGON STATE DEPARTMENT OF HUMAN SERVICES OREGON STATE DEPARTMENT OF HUMAN SERVICES SENIORS AND PEOPLE WITH DISABILITIES OREGON DEAF AND HARD OF HEARING SERVICES Print & Share X Print & Share Print PDF Oregon Deaf and Hard of Hearing Services (ODHHS) is a resource to improve quality of life for deaf and hard of hearing people and their families. Helps to make state services and programs welcoming and accessible, improve the user experience, and works with agencies to offer advice, resources, tools, and information. 500 Summer Street NE Salem, OR 97301 Eligibility: Deaf or hard of hearing individulas and their families",,,,,(855) 503-7233,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-deafness/,,,,"eligibility, hours, program, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-deafness/,,
8df6f774acb03192,Case/Care Management * AIDS/HIV Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * AIDS/HIV Issues 19 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues BENTON COUNTY PUBLIC HEALTH HIV CASE MANAGEMENT Print & Share X Print & Share Print PDF Provides confidential case management to individuals living with HIV and AIDS. This program provides expense assistance for HIV medications, transportation costs to medical care appointments, transitional housing and rent payment assistance, disease management education, referrals to resources for basic needs, medical and dental services, employment, and substance abuse treatment. 530 NW 27th Street Corvallis, OR 97330 Eligibility: Individuals living with HIV/AIDS Hours: Monday-Friday 8am-5pm (541) 342-5088 Get Directions Visit Website More Details CASCADE AIDS PROJECT OUR HO",,,,,(541) 342-5088,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-aids-hiv-issues/,,,,"eligibility, hours, housing, mental health, program, resources, service, transportation",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-aids-hiv-issues/,,
5ea0f7aa1655b1a7,Case/Care Management * Adults With Disabilities/Health Conditions - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Case/Care Management * Adults With Disabilities/Health Conditions 58 Matching Service Providers Refine Results - Select - Adults With Disabilities/Health Conditions Children and Youth With Disabilities/Health Conditions Chronic/Severe Mental Illness Deafness Disabilities Issues Hard of Hearing Older Adults Hispanic/Latino Community Immigrants Refugees/Entrants/Asylees Homeless Veterans Veterans Native American Community AIDS/HIV Issues ARC UMATILLA COUNTY Print & Share X Print & Share Print PDF Provides connections to resources such as case management services, assistance with advocacy, disability awareness training, education, recreational programs, and vocational training. 215 W Orchard Avenue Hermiston, OR 978381738 Eligibility: Individuals who have intellectual and developmental disabilities and their families Hours: Monday 9am-noon Email (541) 567-7615 Get Directions Visit Website More Details AVANTI ELDERCARE RESOURCES INC Print & Share X Print & Share Print PDF Provides consultations and assessments for care and housing needs, evaluates financial and insurance",,,,,(541) 567-7615,,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-adults-with-disabilities-health-conditions/,,,,"eligibility, food, hours, housing, mental health, program, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/case-care-management-adults-with-disabilities-health-conditions/,,
ada4b44a0ce7a5ff,Career Counseling * Deafness - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Career Counseling * Deafness 1 Matching Service Providers Refine Results - Select - Blindness Deafness Migrants Seasonal Workers Print & Share All Results X Print & Share Print PDF OREGON SCHOOL FOR THE DEAF SCHOOL FOR THE DEAF Print & Share X Print & Share Print PDF Provides a residential and day school for children who are deaf or hard of hearing. Also offers vocational and career education and an adult transition program for graduates. 999 Locust Street NE Salem, OR 97301 Eligibility: Ages 3-21 who are eligible for special education in Oregon because they are Deaf or Hard of Hearing Hours: Monday-Friday 7:30am-4pm Email (503) 400-6180 Get Directions Visit Website More Details OREGON SCHOOL FOR THE DEAF SCHOOL FOR THE DEAF",,,,,(503) 400-6180,,https://gethelp.211info.org/get-help/diverse-populations/career-counseling-deafness/,,,,"eligibility, hours, program, service",,https://gethelp.211info.org/get-help/diverse-populations/career-counseling-deafness/,,
fd794ed8e05001a1,Career Counseling * Blindness - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Career Counseling * Blindness 5 Matching Service Providers Refine Results - Select - Blindness Deafness Migrants Seasonal Workers Print & Share All Results X Print & Share Print PDF OREGON COMMISSION FOR THE BLIND EUGENE FIELD OFFICE Print & Share X Print & Share Print PDF Provides vocational rehabilitation, independent living skills training, career exploration and general counseling for legally blind adults. Also provides independent living services for visually impaired individuals. Includes orientation and mobility training, techniques of daily living, Braille, counseling, support groups, vocational training, job development, and transition services for blind high school students. Also offers a selection of adaptive items for people with visual impairments. 541 Willamette Avenue #408 Eugene, OR 97401 Eligibility: Varies by service; adults certified legally blind or diagnosed with condition leading to blindness, or age 55 years and above and unable to drive or read newspaper with glasses. Age 55 and older for independent living services. Hours: Monday-Friday 8am-5",,,,,(541) 686-7990,,https://gethelp.211info.org/get-help/diverse-populations/career-counseling-blindness/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/career-counseling-blindness/,,
da0965729ee438be,Career Counseling * Migrants - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Career Counseling * Migrants 8 Matching Service Providers Refine Results - Select - Blindness Deafness Migrants Seasonal Workers Print & Share All Results X Print & Share Print PDF OREGON HUMAN DEVELOPMENT CORPORATION OREGON HUMAN DEVELOPMENT CORPORATION OF JACKSON AND JOSEPHINE COUNTY NATIONAL FARMWORKER JOBS PROGRAM Print & Share X Print & Share Print PDF Provides employment and training services to assist farmworkers (seasonal or migrant) in obtaining permanent and higher-paying employment opportunities. English as a second language, GED/High school equivalency test instruction, career services, classes, training, and on-the-job experiences, skills training and certifications for farmworkers, support with the job application and search process, career counseling, financial assistance for college, and education and career services for agricultural workers and their dependents. Depending on location and funding availability, specific classes, training opportunities, and financial assistance will vary. 820 S Central Avenue Suite A Medford, OR 97501 Eligibility: Ages",,,,,(541) 841-2551,,https://gethelp.211info.org/get-help/diverse-populations/career-counseling-migrants/,,,,"eligibility, hours, program, service",,https://gethelp.211info.org/get-help/diverse-populations/career-counseling-migrants/,,
7e6f280cefcb4e8e,Career Counseling * Seasonal Workers - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Career Counseling * Seasonal Workers 7 Matching Service Providers Refine Results - Select - Blindness Deafness Migrants Seasonal Workers Print & Share All Results X Print & Share Print PDF OREGON HUMAN DEVELOPMENT CORPORATION OREGON HUMAN DEVELOPMENT CORPORATION OF JACKSON AND JOSEPHINE COUNTY NATIONAL FARMWORKER JOBS PROGRAM Print & Share X Print & Share Print PDF Provides employment and training services to assist farmworkers (seasonal or migrant) in obtaining permanent and higher-paying employment opportunities. English as a second language, GED/High school equivalency test instruction, career services, classes, training, and on-the-job experiences, skills training and certifications for farmworkers, support with the job application and search process, career counseling, financial assistance for college, and education and career services for agricultural workers and their dependents. Depending on location and funding availability, specific classes, training opportunities, and financial assistance will vary. 820 S Central Avenue Suite A Medford, OR 97501 Eligibilit",,,,,(541) 841-2551,,https://gethelp.211info.org/get-help/diverse-populations/career-counseling-seasonal-workers/,,,,"eligibility, hours, program, service",,https://gethelp.211info.org/get-help/diverse-populations/career-counseling-seasonal-workers/,,
b9fa7135ef28b44c,Camps * AIDS/HIV - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Camps * AIDS/HIV 1 Matching Service Providers Refine Results - Select - Disabilities Issues Native American Community AIDS/HIV Print & Share All Results X Print & Share Print PDF CASCADE AIDS PROJECT CAMP KC Print & Share X Print & Share Print PDF Offers a week-long camp. Provides parental support, parent-child activities, social groups, and education materials. Camp activities may include swimming, arts and crafts, dance classes, nature hikes, and more. 520 NW Davis Street Suite 215 Portland, OR 97209 Eligibility: Families with children ages 5-15 who are living with HIV/AIDS Hours: Varies by camp Email (503) 278-3812 Get Directions Visit Website More Details CASCADE AIDS PROJECT CAMP KC",,,,,(503) 278-3812,,https://gethelp.211info.org/get-help/diverse-populations/camps-aids-hiv/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/camps-aids-hiv/,,
9c02636db01da018,Camps * Native American Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Camps * Native American Community 1 Matching Service Providers Refine Results - Select - Disabilities Issues Native American Community AIDS/HIV Print & Share All Results X Print & Share Print PDF NATIVE AMERICAN YOUTH AND FAMILY CENTER CAMPS AND SEASONAL PROGRAMMING Print & Share X Print & Share Print PDF Offers academic and cultural camps during summer and spring break, focusing on math, science, and Native culture. The Ninth Grade Counts camp helps students understand high school graduation requirements, explore college and career options, and learn about Native American art, teachings, and science. Students also meet college students, staff, and Native professionals to learn about different careers. 5135 NE Columbia Boulevard Portland, OR 97218 Eligibility: Grades 2nd-8th, and who self-identified as Native American Hours: Monday-Friday 9am-6pm Email (503) 288-8177 Get Directions Visit Website More Details NATIVE AMERICAN YOUTH AND FAMILY CENTER CAMPS AND SEASONAL PROGRAMMING",,,,,(503) 288-8177,,https://gethelp.211info.org/get-help/diverse-populations/camps-native-american-community/,,,,"eligibility, hours, program, service",,https://gethelp.211info.org/get-help/diverse-populations/camps-native-american-community/,,
6e90a39636bd2763,Camps * Disabilities Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Camps * Disabilities Issues 3 Matching Service Providers Refine Results - Select - Disabilities Issues Native American Community AIDS/HIV Print & Share All Results X Print & Share Print PDF EASTERSEALS OREGON EASTERSEALS OREGON PORTLAND RESIDENTIAL SUMMER CAMP AT EVANS CREEK RETREAT Print & Share X Print & Share Print PDF Offers yearly 4-night summer camp retreats in two sessions, one for youth and the other for adults. The camp provides an environment that emphasizes the campers' abilities and independence, as well as the development of their social skills and appreciation and knowledge of the outdoors. Activities may include swimming, dances, talent shows, sports and games, arts and crafts, outdoor experiences, and nature hikes. Provides all meals and snacks. 237 NE Broadway Street Suite 100 Portland, OR 97232 Eligibility: Ages 12 and older with a diagnosed disability Hours: Varies Email (503) 228-5100 Get Directions Visit Website More Details EASTERSEALS OREGON EASTERSEALS OREGON PORTLAND OREGON SUMMER DAY CAMP Print & Share X Print & Share Print PDF Provides day",,,,,(503) 228-5100,,https://gethelp.211info.org/get-help/diverse-populations/camps-disabilities-issues/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/camps-disabilities-issues/,,
6b0c6a4a29c4d03d,Business Development * Native American Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Business Development * Native American Community 4 Matching Service Providers Print & Share All Results X Print & Share Print PDF LIVELIHOOD NW OPEN BUSINESS ADVISING Print & Share X Print & Share Print PDF Provides an opportunity for people to access information and resources about running a business, including planning and strategy development, market research, human resources support, financial analysis, loan packaging, and specialized information and referral. It also offers a course focused specifically on assistance with accounting and bookkeeping systems. PO Box 13775 Portland, OR 97213 Eligibility: Unrestricted, with a focus on individuals who identify as female, BIPOC, or LGBTQ2+ Hours: Monday-Friday 9am-5pm Email (503) 988-8255 Get Directions Visit Website More Details NATIVE AMERICAN YOUTH AND FAMILY CENTER MICRO ENTERPRISE Print & Share X Print & Share Print PDF Provides technical assistance, training in business skills, assistance writing business plans, access to financial business counseling, individual development accounts (IDAs), and other support fo",,,,,(503) 988-8255,,https://gethelp.211info.org/get-help/diverse-populations/business-development-native-american-community/,,,,"address, eligibility, hours, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/business-development-native-american-community/,,
