source_run,id,name,description,address,city,state,zip,phone,email,website,hours,eligibility,languages,categories,accessibility,source_url,search_category,search_zip,source,processed_at,provider_name,program_name
,c06d66d26f5a2b11,SNAP,"EUGENE OFFICE SNAP Print & Share X Print & Share Print PDF Provides administration of SNAP (food stamps). 1015 Willamette Street Eugene, OR 97401 Eligibility: Age 60 and older and adults with disabilities age 18 and older Hours: Monday-Friday 8am-5pm Email Get Directions Visit Website Email Address: [email protected] INTAKE PROCEDURE: -Call for more information -Some programs require an in-person or phone interview appointment FEES: None DOCUMENTS: None required at intake AREA SERVED: Lane County SITE HOURS: Monday-Friday 8am-5pm Services: Food Stamps/SNAP * Adults With Disabilities/Health Conditions Food Stamps/SNAP * Older Adults Other Services Offered At This Location: COMMUNITY GROUPS AND GOVERNMENT/ADMINISTRATIVE OFFICES - AREA AGENCY ON AGING FOOD - HOME DELIVERED MEALS HEALTH SUPPORTIVE SERVICES - AGING AND DISABILITY RESOURCE CONNECTION INDIVIDUAL AND FAMILY SUPPORT SERVICES - ADULT PROTECTIVE SERVICES INDIVIDUAL AND FAMILY SUPPORT SERVICES - OPTIONS COUNSELING INDIVIDUAL AND FAMILY SUPPORT SERVICES - OREGON PROJECT INDEPENDENCE INDIVIDUAL AND FAMILY SUPPORT SERVICES - OREGON PROJECT INDEPENDENCE – MEDICAID INFORMATION SERVICES - FAMILY CAREGIVER SUPPORT PROGRAM MONEY MANAG","1015 Willamette Street Eugene, OR 97401",Willamette Street Eugene,OR,97401,,,https://www.211info.org/agency/9238/24924/,,,,"address, eligibility, food, hours, intake, phone, program, service",,https://www.211info.org/agency/9238/24924/,,,agentic_daemon,2026-05-03T04:56:10.996794,,
,0701c64abb2e26e5,SENIOR CONNECTIONS,"EUGENE OFFICE SENIOR CONNECTIONS Print & Share X Print & Share Print PDF Provides short-term energy assistance (LIHEAP), prescription drug assistance, transportation for groceries and medical appointments (provided by volunteers), and home visits (provided by Friendly Visitors/ Senior Companions and Elderhelp volunteers). 1015 Willamette Street Eugene, OR 97401 Eligibility: Adults ages 60 and older or age 18 and older with physical disabilities Hours: Monday-Friday 8am-5pm Email (541) 682-3353 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 682-3353 Email Address: [email protected] INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: None LANGUAGES: English, interpretation or signing by arrangement AREA SERVED: Lane County SITE HOURS: Monday-Friday 8am-5pm Services: Disability Related Transportation Electric Service Payment Assistance * Adults With Disabilities/Health Conditions Electric Service Payment Assistance * Older Adults Friendly Outreach Programs Gas Service Payment Assistance * Adults With Disabilities/Health Conditions Gas Service Payment Assistance * Older Adults Heating Fuel Payment Assistance * Adults With Disabilities/Health Conditions Heating","1015 Willamette Street Eugene, OR 97401",Willamette Street Eugene,OR,97401,(541) 682-3353,,https://www.211info.org/agency/9238/6850/,,,,"address, eligibility, food, hours, intake, phone, program, service",,https://www.211info.org/agency/9238/6850/,,,agentic_daemon,2026-05-03T03:56:32.980827,,
,6c0cae9775a3dc15,SENIOR CONNECTIONS,"FLORENCE OFFICE E SENIOR CONNECTIONS Print & Share X Print & Share Print PDF Provides short-term energy assistance (LIHEAP), prescription drug assistance, transportation for groceries and medical appointments (provided by volunteers), and home visits (provided by Friendly Visitors/ Senior Companions and Elderhelp volunteers). 3180 Highway 101 N Florence, OR 97439 Eligibility: Adults ages 60 and older or age 18 and older with physical disabilities Hours: Monday-Friday 8am-5pm Email (541) 682-3353 () Get Directions Visit Website Phone/FAX Numbers Main phone (541) 682-3353 Aging & Disability Resource Connection (ADRC) Toll-free (855) 673-2372 Email Address: [email protected] INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: None LANGUAGES: English, interpretation or signing by arrangement AREA SERVED: Lane County SITE HOURS: Monday-Friday 8am-5pm Services: Disability Related Transportation Electric Service Payment Assistance * Adults With Disabilities/Health Conditions Electric Service Payment Assistance * Older Adults Friendly Outreach Programs Gas Service Payment Assistance * Adults With Disabilities/Health Conditions Gas Service Payment Assistance * Older Adults Heating","3180 Highway 101 N Florence, OR 97439",N Florence,OR,97439,(541) 682-3353,,https://www.211info.org/agency/9240/6850/,,,,"address, eligibility, hours, intake, phone, program, service, transportation",,https://www.211info.org/agency/9240/6850/,,,agentic_daemon,2026-05-03T03:56:32.975320,,
,ca20d2cc34038c01,MENTAL HEALTH SERVICES,"MID-COLUMBIA CENTER FOR LIVING SHERMAN COUNTY MENTAL HEALTH SERVICES Print & Share X Print & Share Print PDF Provides mental health services for children, youth, and adults, including mental health diagnosis and assessment, individual and group therapy, case management, screening and referrals to inpatient or residential services as needed, and community education. 903 Barnett Street Klondike Room 107 Wasco, OR 97065 Eligibility: Unrestricted Hours: Monday-Friday 8:30am-noon and 1pm-5pm Email (541) 296-5452 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 296-5452 Email Address: [email protected] INTAKE PROCEDURE: Call for information FEES: Accepts OHP, Medicare, and most private insurance. Sliding scale fees available for uninsured patients. Some grant-supported services are provided at no cost. DOCUMENTS: None required at intake LANGUAGES: English, Spanish AREA SERVED: Sherman County SITE HOURS: Monday-Friday 8:30am-noon and 1pm-5pm Services: Adolescent/Youth Counseling Community Mental Health Agencies Group Counseling Individual Counseling Mental Health Evaluation Psychiatric Case Management Other Services Offered At This Location: SUBSTANCE USE DISORDER SERVICES","903 Barnett Street Klondike Room 107 Wasco, OR 97065",Wasco,OR,97065,(541) 296-5452,,https://www.211info.org/agency/9356/9932/,,,,"address, eligibility, hours, intake, mental health, phone, service",,https://www.211info.org/agency/9356/9932/,,,agentic_daemon,2026-05-03T03:40:39.097565,,
,6a0af74396956e00,OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC,"COASTAL HEALTHCARE NEWPORT OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC Print & Share X Print & Share Print PDF A statewide network of certified health care providers that ensure access to a variety of reproductive health services. Services include annual gynecological exams, pap tests, breast exams, STI screening and treatment. Offers pregnancy testing, birth control counseling, contraception, emergency contraception and abortions. 36 SW Nye Street Newport, OR 97365 Eligibility: Individuals with a income below 250% FPL Hours: Monday/Thursday 7am-6pm, Tuesday-Wednesday/Friday 8am-5pm (541) 265-4947 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 265-4947 INTAKE PROCEDURE: Call for information and to schedule an appointment FEES: Low cost or free based on service, insurance will be billed if applicable. Sliding scale fees available. DOCUMENTS: None required at intake AREA SERVED: Lincoln County SITE HOURS: Monday-Friday 8am-5pm TRAVEL/LOCATION INFORMATION: County Bus transportation available Services: Abortion Referrals Birth Control Counseling Breast Examinations Contraception Emergency Contraception General Sexuality/Reproductive Health Education Pap Tests Pregnancy T","36 SW Nye Street Newport, OR 97365",SW Nye Street Newport,OR,97365,(541) 265-4947,,https://www.211info.org/agency/9486/17137/,,,,"eligibility, hours, intake, phone, program, service, transportation",,https://www.211info.org/agency/9486/17137/,,,agentic_daemon,2026-05-03T09:27:44.114031,,
,d811ab64d166274c,OREGON MOTHERSCARE,"COASTAL HEALTHCARE NEWPORT OREGON MOTHERSCARE Print & Share X Print & Share Print PDF Oregon MothersCare provides prenatal assessments to help women begin the path to prenatal care. Services include pregnancy testing, OHP application assistance, streamlined intake/referral for prenatal care, and dental care referrals. Specialized information and referral also available for WIC, home visitation programs, and other prenatal support services. 36 SW Nye Street Newport, OR 97365 Eligibility: Pregnant women at any stage of pregnancy Hours: Monday/Thursday 7am-6pm, Tuesday-Wednesday/ Friday 8am-5pm (541) 265-0457 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 265-0457 INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: None required at intake LANGUAGES: English, Spanish AREA SERVED: Lincoln County SITE HOURS: Monday-Friday 8am-5pm TRAVEL/LOCATION INFORMATION: County Bus transportation available Services: Dental Care Referrals * Pregnant Individuals Navigator Programs * Pregnant Individuals Physician Referrals * Pregnant Individuals Pregnancy Testing Specialized Information and Referral * Pregnant Individuals Other Services Offered At This Location: GENERAL MEDICA","36 SW Nye Street Newport, OR 97365",SW Nye Street Newport,OR,97365,(541) 265-0457,,https://www.211info.org/agency/9486/17144/,,,,"eligibility, hours, intake, phone, program, service, transportation",,https://www.211info.org/agency/9486/17144/,,,agentic_daemon,2026-05-03T08:24:00.834355,,
,cd5e54b2afdee76a,GENERAL MEDICAL CARE,"COASTAL HEALTHCARE NEWPORT GENERAL MEDICAL CARE Print & Share X Print & Share Print PDF Provides primary care services, including treatment for acute and chronic illnesses, annual exams, sports physicals, health screenings, mental health evaluations, substance use disorder referrals, immunizations such as the yearly flu vaccine, and health education. 36 SW Nye Street Newport, OR 97365 Eligibility: Unrestricted Hours: Monday/Thursday 7am-6pm, Tuesday/Wednesday/Friday 8am-5pm (541) 265-4947 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 265-4947 INTAKE PROCEDURE: Call for information and to schedule an appointment FEES: Accepts OHP and most private insurance. Sliding scale fees may be available. DOCUMENTS: Insurance information, if applicable. Income information if applying for sliding scale fees. LANGUAGES: English, Spanish AREA SERVED: Lincoln County SITE HOURS: Monday-Friday 8am-5pm TRAVEL/LOCATION INFORMATION: County Bus transportation available Services: Childhood Immunization Community Clinics Dental Care Expense Assistance Dental Screening Flu Vaccines General Medical Care Hearing Screening Low Vision Aids Mental Health Evaluation Nutrition Education Sports Pa","36 SW Nye Street Newport, OR 97365",SW Nye Street Newport,OR,97365,(541) 265-4947,,https://www.211info.org/agency/9486/7025/,,,,"eligibility, hours, intake, mental health, phone, program, service, transportation",,https://www.211info.org/agency/9486/7025/,,,agentic_daemon,2026-05-03T07:01:01.763065,,
,3866830de65164a7,OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC,"COASTAL HEALTHCARE LINCOLN CITY OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC Print & Share X Print & Share Print PDF A statewide network of certified health care providers that ensure access to a variety of reproductive health services. Services include annual gynecological exams, pap tests, breast exams, STI screening and treatment. Offers pregnancy testing, birth control counseling, contraception, emergency contraception and abortions. 1105 SE Jetty Avenue Suite C Lincoln City, OR 97367 Eligibility: Individuals with a income below 250% FPL Hours: Monday/Tuesday/Thursday/Friday 8am-5pm Get Directions Visit Website Phone/FAX Numbers INTAKE PROCEDURE: Call for information and to schedule an appointment FEES: Low cost or free based on service, insurance will be billed if applicable. Sliding scale fees available. DOCUMENTS: None required at intake AREA SERVED: Lincoln County SITE HOURS: Monday-Friday 8am-5pm Services: Abortion Referrals Birth Control Counseling Breast Examinations Contraception Emergency Contraception General Sexuality/Reproductive Health Education Pap Tests Pregnancy Testing Sexually Transmitted Infection Screening Other Services Offered At This Location: GENERAL MEDICA","1105 SE Jetty Avenue Suite C Lincoln City, OR 97367",SE Jetty Avenue Suite C Lincoln City,OR,97367,,,https://www.211info.org/agency/9487/17137/,,,,"eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/9487/17137/,,,agentic_daemon,2026-05-03T09:27:44.116398,,
,62016d5b50f6ba4d,OREGON MOTHERSCARE,"COASTAL HEALTHCARE LINCOLN CITY OREGON MOTHERSCARE Print & Share X Print & Share Print PDF Oregon MothersCare provides prenatal assessments to help women begin the path to prenatal care. Services include pregnancy testing, OHP application assistance, streamlined intake/referral for prenatal care, and dental care referrals. Specialized information and referral also available for WIC, home visitation programs, and other prenatal support services. 1105 SE Jetty Avenue Suite C Lincoln City, OR 97367 Eligibility: Pregnant women at any stage of pregnancy Hours: Monday-Tuesday/ Thursday-Friday 8am-5pm Get Directions Visit Website Phone/FAX Numbers INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: None required at intake LANGUAGES: English, Spanish AREA SERVED: Lincoln County SITE HOURS: Monday-Friday 8am-5pm Services: Dental Care Referrals * Pregnant Individuals Navigator Programs * Pregnant Individuals Physician Referrals * Pregnant Individuals Pregnancy Testing Specialized Information and Referral * Pregnant Individuals Other Services Offered At This Location: GENERAL MEDICAL CARE - GENERAL MEDICAL CARE HEALTH SCREENING/DIAGNOSTIC SERVICES - SCREENWISE-ENROLLING HUMAN REPRODU","1105 SE Jetty Avenue Suite C Lincoln City, OR 97367",SE Jetty Avenue Suite C Lincoln City,OR,97367,,,https://www.211info.org/agency/9487/17144/,,,,"eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/9487/17144/,,,agentic_daemon,2026-05-03T08:24:00.829776,,
,98a43388297e732e,GENERAL MEDICAL CARE,"COASTAL HEALTHCARE LINCOLN CITY GENERAL MEDICAL CARE Print & Share X Print & Share Print PDF Provides primary care services, including treatment for acute and chronic illnesses, annual exams, sports physicals, health screenings, mental health evaluations, substance use disorder referrals, immunizations such as the yearly flu vaccine, and health education. 1105 SE Jetty Avenue Suite C Lincoln City, OR 97367 Eligibility: Unrestricted Hours: Monday/Tuesday/Thursday/Friday 8am-5pm (541) 265-4947 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 265-4947 INTAKE PROCEDURE: Call for information and to schedule an appointment FEES: Accepts OHP and most private insurance. Sliding scale fees may be available. DOCUMENTS: Insurance information, if applicable. Income information if applying for sliding scale fees. LANGUAGES: English, Spanish AREA SERVED: Lincoln County SITE HOURS: Monday-Friday 8am-5pm Services: Childhood Immunization Community Clinics Dental Care Expense Assistance Dental Screening Flu Vaccines General Medical Care Hearing Screening Low Vision Aids Mental Health Evaluation Nutrition Education Sports Participation Physical Examinations Substance Use Disorder Refer","1105 SE Jetty Avenue Suite C Lincoln City, OR 97367",SE Jetty Avenue Suite C Lincoln City,OR,97367,(541) 265-4947,,https://www.211info.org/agency/9487/7025/,,,,"eligibility, hours, intake, mental health, phone, program, service",,https://www.211info.org/agency/9487/7025/,,,agentic_daemon,2026-05-03T07:01:01.764239,,
,80bb5c1077a6fe59,CASCADES WEST RIDE LINE,"ALBANY OFFICE CASCADES WEST RIDE LINE Print & Share X Print & Share Print PDF Coordinated transportation for traveling to and from covered non-emergency medical services. Transportation is provided for those who have no other way to get to their medical appointments. Transportation is arranged through locally contracted transportation providers. Mileage reimbursement is another option for those who are able to drive or have friends or family who can provide transportation. 1400 Queen Avenue SE Suite 201 Albany, OR 97322 Eligibility: Eligible Oregon Health Plan (OHP) Medicaid clients and InterCommunity Health Network Coordinated Care Organization members that have been qualified and appear in Cascades West Ride Line electronic eligibility files, and Samaritan Advantage Medical clients. Hours: Office hours: Monday-Friday 8am-5pm Transport: 24 hours per day / 7 days a week Email (541) 924-8738 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 924-8738 To schedule rides Toll-free (866) 724-2975 To schedule rides Email Address: [email protected] INTAKE PROCEDURE: Call for information in advance of medical services appointment to ensure availability FEES: None DOCUMENTS: No","1400 Queen Avenue SE Suite 201 Albany, OR 97322",Albany,OR,97322,(541) 924-8738,,https://www.211info.org/agency/9489/7481/,,,,"address, eligibility, hours, intake, phone, program, service, transportation",,https://www.211info.org/agency/9489/7481/,,,agentic_daemon,2026-05-03T04:24:22.818465,,
,314f807c8277e945,OHP AND SNAP ENROLLMENT ASSISTANCE,"ALBANY OFFICE OHP AND SNAP ENROLLMENT ASSISTANCE Print & Share X Print & Share Print PDF Helps older adults and adults with disabilities apply and enroll in Medicaid and Supplemental Nutrition Assistance Program (SNAP). 1400 Queen Avenue SE Suite 201 Albany, OR 97322 Eligibility: -For assistance enrolling in Medicaid: Age 65 and older and adults with disabilities receiving disability benefits -For assistance with SNAP/food stamps: Age 60 and older and adults with disabilities receiving disability benefits -Eligibility for both programs is determined on a case-by-case basis Hours: Monday-Friday 8am-5pm Email (541) 967-8630 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 967-8630 Toll-free (800) 638-0510 Email Address: [email protected] INTAKE PROCEDURE: Call for appointment and information FEES: None DOCUMENTS: Proof of income, identity, and other documents may be required LANGUAGES: English, Spanish AREA SERVED: Linn County SITE HOURS: Monday-Friday 8am-5pm TRAVEL/LOCATION INFORMATION: Located between Geary Street and Hill Street in a 2-story red brick building Services: Food Stamps/SNAP * Adults With Disabilities/Health Conditions Food Stamps/SNAP * Older Adults Me","1400 Queen Avenue SE Suite 201 Albany, OR 97322",Albany,OR,97322,(541) 967-8630,,https://www.211info.org/agency/9489/7497/,,,,"address, eligibility, food, hours, intake, phone, program, service",,https://www.211info.org/agency/9489/7497/,,,agentic_daemon,2026-05-03T04:56:10.999325,,
,e2f627f64a638ce4,"WOMEN, INFANTS, AND CHILDREN SUPPLEMENTAL NUTRITION PROGRAM","CLATSOP COUNTY PUBLIC SOUTH COUNTY CENTER WOMEN, INFANTS, AND CHILDREN SUPPLEMENTAL NUTRITION PROGRAM Print & Share X Print & Share Print PDF WIC is a public health program designed to improve health outcomes and influence lifetime nutrition and health behaviors for women, infants, and children. Nutrition education classes are provided as part of the program; other services include breastfeeding support, monthly benefits for supplemental nutritious foods, and referrals to community resources. 1225 Avenue A Seaside, OR 97138 Eligibility: Applicants must meet four criteria to be eligible for WIC: -Live in Oregon (US citizenship is NOT required to participate in WIC) -Be pregnant, postpartum, or breastfeeding, or have an infant or child under age 5. Fathers, foster parents, and other guardians can also apply on behalf of a qualifying child. -Have a household income less than 185% of the Federal Poverty Level (FPL). Families receiving OHP, SNAP, or TANF are automatically income-eligible for WIC. Hours: Varies Email (503) 338-3637 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 338-3637 Email Address: [email protected] INTAKE PROCEDURE: Call for information and to schedu","1225 Avenue A Seaside, OR 97138",Avenue A Seaside,OR,97138,(503) 338-3637,,https://www.211info.org/agency/9521/1992/,,,,"address, eligibility, food, hours, intake, phone, program, resources",,https://www.211info.org/agency/9521/1992/,,,agentic_daemon,2026-05-03T04:40:15.343441,,
,60e4440cf51a5913,HARM REDUCTION,"CLATSOP COUNTY PUBLIC SOUTH COUNTY CENTER HARM REDUCTION Print & Share X Print & Share Print PDF Conducts a syringe exchange in which participants are provided clean syringes on a one-for one basis (one clean syringe for one used syringe). Naloxone training and kits and other recource referrals are also available at all locations. 1225 Avenue A Seaside, OR 97138 Eligibility: Unrestricted Hours: Seaside: Thursday 11:30am-12:30pm Astoria: Thursday 2pm-3:30pm Email (503) 325-8500 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 325-8500 Email Address: [email protected] INTAKE PROCEDURE: Walk in to any of these locations: -Clatsop County Public Health Astoria: End of 32nd Street behind Safeway -Seaside: Providence Hospital, 725 S Wahanna Road, in the parking lot FEES: None DOCUMENTS: None LANGUAGES: English, Spanish AREA SERVED: Clatsop County Services: Needle Exchange and Injection Supplies Opioid Antidote Distribution Specialized Information and Referral Other Services Offered At This Location: PUBLIC ASSISTANCE PROGRAMS - WOMEN, INFANTS, AND CHILDREN SUPPLEMENTAL NUTRITION PROGRAM If you represent this agency, update your listing here . * The community resource direct","1225 Avenue A Seaside, OR 97138",Avenue A Seaside,OR,97138,(503) 325-8500,,https://www.211info.org/agency/9521/20052/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/9521/20052/,,,agentic_daemon,2026-05-03T07:18:39.521521,,
,9ca49c89e12dca52,AFTER SCHOOL PROGRAM,"YACHATS YOUTH AND FAMILY ACTIVITIES PROGRAM AFTER SCHOOL PROGRAM Print & Share X Print & Share Print PDF Provides an after school program with special small-group activities and homework help. 441 Highway 101 N Yachats, OR 97498 Eligibility: Ages 5-12 Hours: Monday/Tuesday/Thursday/Friday 3pm-6pm, Wednesday 2pm-6pm Email (541) 547-4599 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 547-4599 Email Address: [email protected] INTAKE PROCEDURE: Call for information or to register student FEES: Varies DOCUMENTS: None AREA SERVED: City of Yachats SITE HOURS: Monday-Friday 9am-6pm TRAVEL/LOCATION INFORMATION: Classrooms and kitchen are located on main floor of Commons. After school and program offices are in room 2. Preschool is in room 4. Services: Camps Youth Enrichment Programs Other Services Offered At This Location: SOCIAL DEVELOPMENT AND ENRICHMENT - PLAYGROUP If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if paym","441 Highway 101 N Yachats, OR 97498",N Yachats,OR,97498,(541) 547-4599,,https://www.211info.org/agency/9557/7582/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/9557/7582/,,,agentic_daemon,2026-05-03T03:24:21.021811,,
,48adb3b02b09d637,PLAYGROUP,"YACHATS YOUTH AND FAMILY ACTIVITIES PROGRAM PLAYGROUP Print & Share X Print & Share Print PDF Provides an opportunity for children and their caregivers to take advantage of educational and stimulating activity stations and play together. 441 Highway 101 N Yachats, OR 97498 Eligibility: Children ages 0-5 and their parents Hours: One time per week September-May, times vary Email (541) 547-4599 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 547-4599 Email Address: [email protected] INTAKE PROCEDURE: Walk in. Call to confirm date and time. FEES: None DOCUMENTS: None AREA SERVED: City of Yachats SITE HOURS: Monday-Friday 9am-6pm TRAVEL/LOCATION INFORMATION: Classrooms and kitchen are located on main floor of Commons. After school and program offices are in room 2. Preschool is in room 4. Services: Children's Play Groups Other Services Offered At This Location: SOCIAL DEVELOPMENT AND ENRICHMENT - AFTER SCHOOL PROGRAM If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to c","441 Highway 101 N Yachats, OR 97498",N Yachats,OR,97498,(541) 547-4599,,https://www.211info.org/agency/9557/7585/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/9557/7585/,,,agentic_daemon,2026-05-03T03:08:30.119157,,
,19b0688397f46154,BABIES FIRST!,"HOOD RIVER COUNTY HEALTH DEPARTMENT BABIES FIRST! Print & Share X Print & Share Print PDF A public health nurse (PHN) home visiting program that partners with families to improve pregnancy, family and child health outcomes. Provides health and developmental screenings, health and nutrition education, infant and child development tips, breastfeeding support, and referrals to community resources that center on the family's needs. 1109 June Street Hood River, OR 97031 Eligibility: Perinatal people, infants and children 0-5, and parent or primary caregivers with a higher risk for health issues. Risk factors may include prematurity, teenage parents, at-risk caregiver, domestic violence, drug-exposed infants. Hours: Monday-Friday 8am-5pm Email (541) 386-1115 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 386-1115 Email Address: [email protected] INTAKE PROCEDURE: Call for information or visit website FEES: None DOCUMENTS: Varies by site LANGUAGES: English, Spanish AREA SERVED: Hood River County SITE HOURS: Monday-Friday 8am-5pm Services: Case/Care Management * Families with Infants/Toddlers Home Based Parenting Education Nutrition Education * Families with Infants/Toddle","1109 June Street Hood River, OR 97031",June Street Hood River,OR,97031,(541) 386-1115,,https://www.211info.org/agency/9572/14297/,,,,"address, eligibility, hours, intake, phone, program, resources, service",,https://www.211info.org/agency/9572/14297/,,,agentic_daemon,2026-05-03T01:28:07.178309,,
,ce44121260db0058,CACOON,"HOOD RIVER COUNTY HEALTH DEPARTMENT CACOON Print & Share X Print & Share Print PDF Public health nurse home visiting program that provides support to families with children and youth with special health care needs. Home visitors help families coordinate care for their children, connect with healthcare, community support, and make sure their child’s health team works together. Helps prepare older youth with special health needs for the transition to adulthood. 1109 June Street Hood River, OR 97031 Eligibility: Families with children and youth ages 0-21 with chronic health or developmental conditions Hours: Monday-Friday 8am-5pm Email (541) 386-1115 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 386-1115 Email Address: [email protected] INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: None required at intake LANGUAGES: English, Spanish, other languages available through Language Link AREA SERVED: Hood River County SITE HOURS: Monday-Friday 8am-5pm Services: Case/Care Management * Children and Youth With Disabilities/Health Conditions Home Based Parenting Education * Children and Youth With Disabilities/Health Conditions Home/Community Based Developmental","1109 June Street Hood River, OR 97031",June Street Hood River,OR,97031,(541) 386-1115,,https://www.211info.org/agency/9572/15535/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/9572/15535/,,,agentic_daemon,2026-05-03T02:20:46.255954,,
,2bc75bccf0d2a2c4,VACCINES AND IMMUNIZATION,"HOOD RIVER COUNTY HEALTH DEPARTMENT VACCINES AND IMMUNIZATION Print & Share X Print & Share Print PDF Provides childhood immunizations and some adult immunizations. Influenza (flu) and COVID-19 vaccines as they become available each season. Also, the program looks up vaccine records in the Oregon database to let you know what you or your child is due for. 1109 June Street Hood River, OR 97031 Eligibility: Unrestricted Hours: Monday-Friday 8am-5pm Email (541) 386-1115 Get Directions Visit Website Phone/FAX Numbers Main (541) 386-1115 Email Address: [email protected] INTAKE PROCEDURE: Call for information and to schedule an appointment FEES: Accepts OHP and most private insurance, sliding scale fees offered to uninsured patients. No child will be turned away for inability to pay. DOCUMENTS: Immunization record and insurance information, if available LANGUAGES: English, Spanish, other languages available by Language Link AREA SERVED: Hood River County SITE HOURS: Monday-Friday 8am-5pm Services: Childhood Immunization COVID-19 Immunization Clinics Flu Vaccines Vaccine Information Other Services Offered At This Location: HEALTH SCREENING/DIAGNOSTIC SERVICES - SCREENWISE-ENROLLING HEALTH","1109 June Street Hood River, OR 97031",June Street Hood River,OR,97031,(541) 386-1115,,https://www.211info.org/agency/9572/16925/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/9572/16925/,,,agentic_daemon,2026-05-03T08:55:55.641851,,
,1b5df46e6d4275d6,"WOMEN, INFANTS, AND CHILDREN SUPPLEMENTAL NUTRITION PROGRAM","HOOD RIVER COUNTY HEALTH DEPARTMENT WOMEN, INFANTS, AND CHILDREN SUPPLEMENTAL NUTRITION PROGRAM Print & Share X Print & Share Print PDF WIC is a supplemental nutrition program for women, infants, and children. Nutrition education classes are provided as part of the program; other services include breastfeeding support, monthly benefits for supplemental nutritious foods, and referrals to community resources. 1109 June Street Hood River, OR 97031 Eligibility: Applicants must meet four criteria to be eligible for WIC: -Live in Oregon (US citizenship is NOT required to participate in WIC) -Be a pregnant, postpartum, or breastfeeding woman, or an infant or child under age 5. Fathers, foster parents, and other guardians can also apply on behalf of a qualifying child. -Have a household income below 185% of the Federal Poverty Level (FPL). Families receiving OHP, SNAP, or TANF are automatically income-eligible for WIC. -Have a nutritional risk (assessed at time of appointment) Hours: Varies by location Email (541) 387-6882 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 387-6882 Email Address: [email protected] INTAKE PROCEDURE: Call for information and to schedule an appoi","1109 June Street Hood River, OR 97031",June Street Hood River,OR,97031,(541) 387-6882,,https://www.211info.org/agency/9572/7077/,,,,"address, eligibility, food, hours, intake, phone, program, resources",,https://www.211info.org/agency/9572/7077/,,,agentic_daemon,2026-05-03T04:40:15.342285,,
